symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count
RUNETRY;0,00000000;0,000;0,00000000;31,38000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
GALBRL;0,00000000;0,000;0,00000000;8,68000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
STEEMBUSD;0,00000000;0,000;0,00000000;0,18470000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
CVCBUSD;0,00000000;0,000;0,00000000;0,06880000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
REIBUSD;0,00000000;0,000;0,00000000;0,03079000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
DREPBUSD;0,00000000;0,000;0,00000000;0,25360000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
AKROBUSD;0,00000000;0,000;0,00000000;0,00618000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
PUNDIXBUSD;0,00000000;0,000;0,00000000;0,33360000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
LUNCBUSD;0,00000000;0,000;0,00000000;0,00017100;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
USTCBUSD;0,00000000;0,000;0,00000000;0,01326580;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
OPBTC;-0,00000889;-10,341;0,00008045;0,00008596;0,00007708;353,34000000;0,00007709;154,08000000;0,00007713;86,90000000;0,00008597;0,00008608;0,00007571;487004,28000000;39,17943707;2024-01-04 22:12:08.750;2024-01-05 22:12:08.750;5253099;5261197;8099
OPBUSD;0,00000000;0,000;0,00000000;1,80300000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
OPUSDT;-0,43300000;-11,383;3,50124337;3,80500000;3,37100000;11,06000000;3,37000000;2275,38000000;3,37100000;188,94000000;3,80400000;3,81600000;3,27000000;37363137,94000000;130817439,13884000;2024-01-04 22:12:09.830;2024-01-05 22:12:09.830;57026328;57288763;262436
OGBUSD;0,00000000;0,000;0,00000000;4,41600000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
KEYBUSD;0,00000000;0,000;0,00000000;0,00543000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
ASRBUSD;0,00000000;0,000;0,00000000;2,15900000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
FIROBUSD;0,00000000;0,000;0,00000000;1,44100000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
NKNBUSD;0,00000000;0,000;0,00000000;0,09720000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
OPBNB;-0,00118000;-9,928;0,01108931;0,01188300;0,01070600;3,20000000;0,01069800;36,90000000;0,01070800;59,30000000;0,01188600;0,01188600;0,01054800;206947,30000000;2294,90309390;2024-01-04 22:12:07.989;2024-01-05 22:12:07.989;504091;506822;2732
OPEUR;-0,38200000;-11,060;3,17410233;3,50200000;3,07200000;4,88000000;3,07600000;1775,98000000;3,09900000;308,74000000;3,45400000;3,45500000;3,00000000;13958,16000000;44304,62816000;2024-01-04 22:12:05.022;2024-01-05 22:12:05.022;317853;318033;181
GTOBUSD;0,00000000;0,000;0,00000000;0,02863000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
SNXETH;-0,00010800;-6,780;0,00151610;0,00158900;0,00148500;2,23000000;0,00148900;602,91000000;0,00149300;90,58000000;0,00159300;0,00161500;0,00146600;45791,42000000;69,42420313;2024-01-04 22:12:03.383;2024-01-05 22:12:03.383;220455;221207;753
WBTCBUSD;0,00000000;0,000;0,00000000;40760,13000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BELETH;0,00000000;0,000;0,00000000;0,00041170;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
LITETH;0,00000000;0,000;0,00000000;0,00035510;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
LEVERUSDT;-0,00012200;-7,635;0,00152038;0,00159800;0,00147600;371253,00000000;0,00147500;900017,00000000;0,00147600;1394065,00000000;0,00159800;0,00161000;0,00144300;3566059134,00000000;5421772,28120400;2024-01-04 22:12:06.447;2024-01-05 22:12:06.447;20157906;20187086;29181
LEVERBUSD;0,00000000;0,000;0,00000000;0,00130800;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BURGERETH;0,00000000;0,000;0,00000000;0,00045000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
PEOPLEETH;0,00000000;0,000;0,00000000;0,00000668;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
UNFIETH;0,00000000;0,000;0,00000000;0,00224100;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BONDETH;0,00000000;0,000;0,00000000;0,00266500;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
STORJTRY;-0,84000000;-4,266;19,45687876;19,70000000;18,85000000;161,80000000;18,82000000;836,30000000;18,83000000;1493,00000000;19,69000000;20,70000000;18,25000000;1302590,70000000;25344349,33000000;2024-01-04 22:12:08.057;2024-01-05 22:12:08.057;2156481;2160075;3595
OPETH;-0,00016300;-9,772;0,00156452;0,00166800;0,00150500;1,46000000;0,00150500;1500,48000000;0,00150600;0,70000000;0,00166800;0,00167000;0,00148200;419564,96000000;656,41625092;2024-01-04 22:12:07.990;2024-01-05 22:12:07.990;965572;970188;4617
ETCTRY;-17,70000000;-2,837;611,70646513;624,90000000;606,10000000;3,17000000;604,80000000;60,09500000;606,70000000;13,46100000;623,80000000;637,00000000;575,20000000;5629,87800000;3443832,77050000;2024-01-04 22:11:56.854;2024-01-05 22:11:56.854;455750;457011;1262
WINGETH;0,00000000;0,000;0,00000000;0,00352100;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
FILETH;-0,00022700;-7,868;0,00271119;0,00288800;0,00265800;104,57000000;0,00266000;437,84000000;0,00266500;408,66000000;0,00288500;0,00288500;0,00260900;126751,37000000;343,64723619;2024-01-04 22:12:09.546;2024-01-05 22:12:09.546;418132;420889;2758
GLMBUSD;0,00000000;0,000;0,00000000;0,17860000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
SSVBUSD;0,00000000;0,000;0,00000000;15,74000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
STGBTC;-0,00000086;-6,646;0,00001252;0,00001294;0,00001208;439,10000000;0,00001211;967,50000000;0,00001214;2233,90000000;0,00001294;0,00001311;0,00001201;149732,80000000;1,87417228;2024-01-04 22:12:09.369;2024-01-05 22:12:09.369;1707446;1708456;1011
STGBUSD;0,00000000;0,000;0,00000000;0,41400000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
STGUSDT;-0,04210000;-7,352;0,54730286;0,57280000;0,53050000;26,20000000;0,53020000;1055,40000000;0,53040000;555,80000000;0,57260000;0,57490000;0,52300000;10978225,90000000;6008414,48270000;2024-01-04 22:12:09.464;2024-01-05 22:12:09.464;21461362;21499621;38260
ANKRTRY;-0,05230000;-6,228;0,79590196;0,83960000;0,78750000;6349,00000000;0,78380000;7786,00000000;0,78560000;6944,00000000;0,83980000;0,84490000;0,76280000;5509169,00000000;4384758,43210000;2024-01-04 22:12:01.958;2024-01-05 22:12:01.958;1810312;1811646;1335
ARKBUSD;0,00000000;0,000;0,00000000;0,53560000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BETHBUSD;0,00000000;0,000;0,00000000;1551,73000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
LOOMBUSD;0,00000000;0,000;0,00000000;0,04003000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
SNMBUSD;0,00000000;0,000;0,00000000;0,01470000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
AMBBUSD;0,00000000;0,000;0,00000000;0,00796000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
LUNCUSDT;-0,00000730;-5,631;0,00013284;0,00012964;0,00012233;9795896,12000000;0,00012234;5570752,04000000;0,00012238;230947,90000000;0,00012963;0,00014500;0,00012062;526511345917,08000000;69940511,83750262;2024-01-04 22:12:09.412;2024-01-05 22:12:09.412;59584251;60185626;601376
PHBBUSD;0,00000000;0,000;0,00000000;0,65880000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
GASBUSD;0,00000000;0,000;0,00000000;9,21600000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
NEBLBUSD;0,00000000;0,000;0,00000000;0,35400000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
PROSBUSD;0,00000000;0,000;0,00000000;0,31500000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
VIBBUSD;0,00000000;0,000;0,00000000;0,04217000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
GMXBTC;-0,00010900;-8,258;0,00126325;0,00132000;0,00121100;7,54100000;0,00120800;6,21000000;0,00121100;5,68500000;0,00132000;0,00132000;0,00119600;1449,81300000;1,83147289;2024-01-04 22:12:09.298;2024-01-05 22:12:09.298;1070012;1071097;1086
GMXBUSD;0,00000000;0,000;0,00000000;31,67000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
GMXUSDT;-5,51000000;-9,440;54,93566697;58,36000000;52,86000000;29,14200000;52,87000000;3,96900000;52,90000000;0,14300000;58,37000000;58,63000000;51,90000000;218512,23600000;12004115,42566000;2024-01-04 22:12:05.548;2024-01-05 22:12:05.548;13438573;13493374;54802
AGIXBUSD;0,00000000;0,000;0,00000000;0,29947000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
NEBLUSDT;0,00000000;0,000;0,00000000;0,35500000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
SNTBUSD;0,00000000;0,000;0,00000000;0,02283000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
POLYXBTC;0,00000039;9,466;0,00000444;0,00000413;0,00000451;2289,90000000;0,00000450;2507,80000000;0,00000452;4159,40000000;0,00000412;0,00000468;0,00000407;1550499,10000000;6,88476030;2024-01-04 22:12:05.318;2024-01-05 22:12:05.318;1063496;1068503;5008
POLYXBUSD;0,00000000;0,000;0,00000000;0,12170000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
POLYXUSDT;0,01450000;7,937;0,19359972;0,18280000;0,19720000;142,30000000;0,19720000;3182,30000000;0,19740000;1294,90000000;0,18270000;0,20600000;0,17480000;73587119,60000000;14246445,69438000;2024-01-04 22:12:09.648;2024-01-05 22:12:09.648;9957230;10040993;83764
APTBTC;-0,00002682;-11,021;0,00023641;0,00024325;0,00021653;41,92000000;0,00021624;254,63000000;0,00021646;58,62000000;0,00024335;0,00025184;0,00021600;383364,68000000;90,63149006;2024-01-04 22:12:09.301;2024-01-05 22:12:09.301;5631422;5642431;11010
APTUSDT;-1,30210000;-12,102;10,29948348;10,75870000;9,45720000;14,43000000;9,45720000;5,57000000;9,45940000;60,20000000;10,75930000;10,98940000;9,41900000;9295923,39000000;95743209,34947200;2024-01-04 22:12:09.672;2024-01-05 22:12:09.672;57221451;57591492;370042
APTBUSD;0,00000000;0,000;0,00000000;7,31980000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
BTCPLN;-1488,00000000;-0,841;175420,31311285;177496,00000000;175530,00000000;0,00226000;175404,00000000;0,00544000;175530,00000000;0,03840000;177018,00000000;178827,00000000;170555,00000000;14,64571000;2569155,03396000;2024-01-04 22:12:09.455;2024-01-05 22:12:09.455;746162;747646;1485
ETHPLN;-109,00000000;-1,195;8977,88760522;9116,00000000;9015,00000000;0,07300000;8984,00000000;0,25510000;8986,00000000;0,04590000;9124,00000000;9124,00000000;8831,00000000;64,81440000;581896,39840000;2024-01-04 22:11:56.941;2024-01-05 22:11:56.941;281588;282175;588
BUSDPLN;0,00000000;0,000;0,00000000;4,06500000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
APTEUR;-1,19490000;-12,121;9,48803677;9,87340000;8,66290000;426,91000000;8,66600000;29,86000000;8,67850000;21,15000000;9,85780000;9,97390000;8,63930000;26035,36000000;247024,45309100;2024-01-04 22:12:07.697;2024-01-05 22:12:07.697;280773;281997;1225
APTTRY;-36,80000000;-11,306;313,80133287;326,20000000;288,70000000;3,00000000;288,50000000;84,27000000;288,80000000;38,07000000;325,50000000;333,20000000;288,00000000;240109,36000000;75346637,20300000;2024-01-04 22:12:09.650;2024-01-05 22:12:09.650;3752677;3763936;11260
APTBRL;0,00000000;0,000;0,00000000;39,76000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
QKCBUSD;0,00000000;0,000;0,00000000;0,00869500;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
OSMOBTC;0,00000038;0,955;0,00004412;0,00003968;0,00004018;26,14000000;0,00004004;300,61000000;0,00004022;114,17000000;0,00003980;0,00005319;0,00003902;674355,83000000;29,75426227;2024-01-04 22:12:05.462;2024-01-05 22:12:05.462;542151;556082;13932
OSMOUSDT;-0,00940000;-0,534;1,92378934;1,76010000;1,75210000;2,99000000;1,75140000;28,72000000;1,75180000;199,65000000;1,76150000;2,35000000;1,70440000;18747703,68000000;36066632,46007100;2024-01-04 22:12:04.488;2024-01-05 22:12:04.488;7886677;8133314;246638
OSMOBUSD;0,00000000;0,000;0,00000000;0,46400000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
HFTBTC;-0,00000038;-4,481;0,00000837;0,00000848;0,00000810;106,00000000;0,00000808;3860,20000000;0,00000810;170,00000000;0,00000848;0,00000866;0,00000802;387153,70000000;3,24062364;2024-01-04 22:12:09.816;2024-01-05 22:12:09.816;3243090;3245238;2149
HFTBUSD;0,00000000;0,000;0,00000000;0,25890000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
HFTUSDT;-0,02160000;-5,752;0,36463737;0,37590000;0,35390000;805,70000000;0,35370000;706,20000000;0,35400000;1300,20000000;0,37550000;0,37990000;0,34570000;13126801,50000000;4786522,32370000;2024-01-04 22:11:56.611;2024-01-05 22:11:56.611;18404554;18432763;28210
ARPAETH;-0,00000176;-6,932;0,00002468;0,00002521;0,00002363;1401,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00002539;0,00002554;0,00002357;247018,00000000;6,09654177;2023-12-28 03:00:06.572;2023-12-29 03:00:06.572;129094;129305;212
PHBUSDT;-0,05330000;-5,702;0,90351887;0,93560000;0,88140000;17,00000000;0,88140000;10,00000000;0,88170000;13,00000000;0,93470000;0,94030000;0,86390000;3962052,00000000;3579788,73900000;2024-01-04 22:12:03.269;2024-01-05 22:12:03.269;12318524;12360486;41963
VITEBUSD;0,00000000;0,000;0,00000000;0,01726000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
HOOKBTC;-0,00000137;-5,687;0,00002327;0,00002416;0,00002272;142,40000000;0,00002270;441,80000000;0,00002274;150,90000000;0,00002409;0,00002423;0,00002212;92601,10000000;2,15473749;2024-01-04 22:12:00.835;2024-01-05 22:12:00.835;3170372;3171541;1170
HOOKUSDT;-0,07250000;-6,800;1,01797974;1,06610000;0,99370000;1,40000000;0,99310000;269,60000000;0,99350000;7,70000000;1,06620000;1,07280000;0,93600000;7220665,90000000;7350491,56451000;2024-01-04 22:12:08.777;2024-01-05 22:12:08.777;31054613;31153079;98467
HOOKBUSD;0,00000000;0,000;0,00000000;0,89410000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
HOOKBNB;-0,00009870;-2,996;0,00323049;0,00330190;0,00319530;3,30000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00329400;0,00335000;0,00293700;29247,10000000;94,48237911;2024-01-04 04:00:08.314;2024-01-05 04:00:08.314;388792;389172;381
MAGICBTC;-0,00000307;-11,502;0,00002516;0,00002684;0,00002362;15,30000000;0,00002350;691,10000000;0,00002354;382,80000000;0,00002669;0,00002674;0,00002337;162857,00000000;4,09785575;2024-01-04 22:12:08.289;2024-01-05 22:12:08.289;4300295;4301948;1654
MAGICBUSD;0,00000000;0,000;0,00000000;0,55850000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
MAGICUSDT;-0,15440000;-13,058;1,09095493;1,18300000;1,02800000;910,70000000;1,02800000;3953,10000000;1,02820000;184,10000000;1,18240000;1,18600000;1,01390000;12200080,20000000;13309737,59146000;2024-01-04 22:12:08.190;2024-01-05 22:12:08.190;27952249;28039372;87124
BUSDRON;0,00000000;0,000;0,00000000;4,62800000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
HIFIETH;0,00004470;15,745;0,00030970;0,00028050;0,00032860;15,70000000;0,00032850;100,50000000;0,00033340;135,70000000;0,00028390;0,00033880;0,00028390;181539,60000000;56,22227673;2024-01-04 22:12:07.617;2024-01-05 22:12:07.617;201575;202693;1119
HIFIUSDT;0,09520000;14,852;0,72242980;0,64110000;0,73620000;307,40000000;0,73620000;165,70000000;0,73680000;321,00000000;0,64100000;0,75570000;0,63960000;34212782,90000000;24716333,78067000;2024-01-04 22:12:09.806;2024-01-05 22:12:09.806;12581832;12785925;204094
RPLBTC;-0,00001700;-2,584;0,00066562;0,00065500;0,00064100;24,33000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00065800;0,00071700;0,00063600;1372,26000000;0,91340690;2024-01-04 04:00:13.205;2024-01-05 04:00:13.205;445804;447297;1494
RPLBUSD;0,00000000;0,000;0,00000000;24,17000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
RPLUSDT;0,78000000;2,731;29,30337668;28,56000000;29,34000000;18,93000000;29,33000000;43,33000000;29,34000000;17,05000000;28,56000000;30,45000000;27,62000000;83487,21000000;2446457,16290000;2024-01-04 22:12:09.823;2024-01-05 22:12:09.823;3897375;3915737;18363
PROSUSDT;-0,01950000;-5,403;0,34664334;0,36120000;0,34140000;29,00000000;0,34090000;2088,00000000;0,34140000;890,00000000;0,36090000;0,36310000;0,33470000;3192086,00000000;1106515,33670000;2024-01-04 22:12:07.287;2024-01-05 22:12:07.287;2884847;2892158;7312
FETTRY;-0,90700000;-4,216;21,61924582;21,55200000;20,60600000;95,00000000;20,61100000;3026,00000000;20,64300000;3410,00000000;21,51300000;22,62600000;20,36000000;1731597,00000000;37435821,20500000;2024-01-04 22:12:08.938;2024-01-05 22:12:08.938;4006554;4011916;5363
GFTBUSD;0,00000000;0,000;0,00000000;0,02911000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;2023-12-14 06:22:19.680;2023-12-15 06:22:19.680;-1;-1;0
AGIXUSDT;-0,02159000;-7,233;0,28591770;0,29853000;0,27691000;37,00000000;0,27673000;30,00000000;0,27691000;541,00000000;0,29850000;0,30056000;0,27208000;30176012,00000000;8627855,91556000;2024-01-04 22:12:09.346;2024-01-05 22:12:09.346;25824981;25883314;58334
APTETH;-0,00052000;-10,970;0,00456808;0,00471300;0,00422000;2,35000000;0,00421900;525,35000000;0,00423100;1075,11000000;0,00474000;0,00487300;0,00422000;43199,82000000;197,34033440;2024-01-04 22:12:07.802;2024-01-05 22:12:07.802;148504;150373;1870
BTCRON;-2805,00000000;-1,380;200137,15336914;203518,00000000;200419,00000000;0,00013000;200468,00000000;0,00577000;200669,00000000;0,00366000;203224,00000000;205086,00000000;197366,00000000;1,57874000;315964,52951000;2024-01-04 22:12:09.679;2024-01-05 22:12:09.679;91327;91726;400
GNSUSDT;-0,59900000;-10,303;5,40524743;5,82200000;5,21500000;0,52000000;5,20900000;1,52000000;5,21400000;1,44000000;5,81400000;5,86500000;5,11500000;549829,57000000;2971964,86751000;2024-01-04 22:11:59.473;2024-01-05 22:11:59.473;5145047;5173734;28688
